source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.wa.gov.au,State Library of Western Australia,,2016-07-25T05:32:20.344592,2016-07-25T05:32:20.344592,Lands and Surveys Historic Map Series,Historic maps 1880-90 (Marcxml),,,"Full bibliographic data for the Land and Surveys Historic Maps 1880-1890 taken from the SLWA catalogue and translated to marcxml. One shortcoming of this file, the captions have been dropped by the translation engine. 

Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MARCXML](http://www.loc.gov/standards/marcxml/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MARCXML: The Library of Congress' Network Development and MARC Standards Office is developing a framework for working with MARC data in a XML environment. This framework is intended to be flexible and extensible to allow users to work with MARC data in ways specific to their needs. The framework itself includes many components such as schemas, stylesheets, and software tools.",xml,Creative Commons Attribution,https://data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90,https://catalogue.data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90/resource/f710d691-bfd5-4ef6-8318-80a56a6e18b8/download/historicmaps18801890marc.xml,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T05:33:11.010773,2016-07-25T05:33:11.010773,Lands and Surveys Historic Map Series,Historic maps 1880-90 (Modsxml),,,"Full bibliographic data for the Land and Surveys Historic Maps 1880-1890 taken from the SLWA catalogue and translated to modsxml. One shortcoming of this file, the captions have been dropped by the translation engine. 
Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MODSXML](http://www.loc.gov/standards/mods/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MODSXML: 
Metadata Object Description Schema (MODS) is a schema for a bibliographic element set that may be used for a variety of purposes, and particularly for library applications. The standard is maintained by the Network Development and MARC Standards Office of the Library of Congress with input from users.
",xml,Creative Commons Attribution,https://data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90,https://catalogue.data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90/resource/b44a108a-7bf4-48cf-86b0-8268cf28ba73/download/historicmaps18801890mods.xml,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T05:30:53.584039,2016-07-25T05:30:53.584039,Lands and Surveys Historic Map Series,Historic maps 1880-90 (Zipped),,,"
Inside this zipped file, you will find two objects, the first is a folder with all the individual maps (labeled by SLWA's unique bibliographic record number) described in Dublin Core and output as xml.

The other object is a single list of all the maps described in Dublin Core and output as xml.
",zip,Creative Commons Attribution,https://data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90,https://catalogue.data.wa.gov.au/dataset/72c0f3f4-64c6-43da-afb8-0aa64dd71c90/resource/77546446-4b76-4aea-b04f-922d913614e3/download/historicalmaps.zip,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T01:05:00.703381,2016-07-25T01:05:00.703381,Newspaper Titles at State Library of WA,WA_newspapers_2016,,,"This CSV contains title, publication dates, area of publication and notes about former/later titles for Newspapers published in Western Australia from 1830 onwards to present day.  

The data has been harvested and reformatted from the State Library of Western Australia Catalogue.",csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/c8d68516-0eb8-445d-913a-c2f692366150,https://catalogue.data.wa.gov.au/dataset/c8d68516-0eb8-445d-913a-c2f692366150/resource/09f32d84-6c5c-46c3-bba7-a05a33f3d48f/download/newspapers-wa.csv,200
data.wa.gov.au,State Library of Western Australia,,2018-04-04T03:35:28.210817,2018-04-04T03:35:28.210817,SLWA Commonwealth Games photographs,SLWA Commonwealth Games metadata,,,"Contains: Library control number, collection number, Author (where available), Title, published date,description, notes, summary, subject headings (People, Corporate entities, meeting, topic and geographical headings), Series Entries, Captions for URLs and the URLS for the photographs.",csv,Creative Commons Attribution Share-Alike,https://data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954,https://catalogue.data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954/resource/8143068d-3786-4a25-ad41-99ae2bdc5e43/download/slwa-commonwealth-games-photographs.csv,200
data.wa.gov.au,State Library of Western Australia,,2018-04-04T03:34:33.707594,2018-04-04T03:34:33.707594,SLWA Commonwealth Games photographs,SLWA Commonwealth Games minimal metadata,,,"This file has been simplified in that it includes only: Library control number, collection number, Author (where in record), Title, Published date, Captions for URLs and the URLS. Each URL is in a single row.",csv,Creative Commons Attribution Share-Alike,https://data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954,https://catalogue.data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954/resource/2475c22c-b5d9-4b5c-994a-f4a0fac381ef/download/slwa-commonwealth-games-photographs-minimal-metadata.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2018-04-04T03:27:41.143890,2018-04-04T03:27:41.143890,SLWA Commonwealth Games photographs,SLWA commonwealth games Library metadata,1962-11-22,1962-12-1,This xml file uses the marcxml schema to describe the photographs.  There is a link to the information about the schema in the file.,xml,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c/resource/599ea87b-31fd-4eee-b207-86c71d8ad857/download/commonwealth-games-marcxml.xml,200
data.wa.gov.au,State Library of Western Australia,,2018-04-04T03:35:50.728114,2018-04-04T03:35:50.728114,SLWA Commonwealth Games photographs,SLWA commonwealth games Library metadata,,,This xml file uses the marcxml schema to describe the photographs. There is a link to the information about the schema in the file.,xml,Creative Commons Attribution Share-Alike,https://data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954,https://catalogue.data.wa.gov.au/dataset/45357ec0-dd39-4d08-b051-6b7d820cb954/resource/04befc56-7962-41f6-b00a-08235148b3b2/download/commonwealth-games-marcxml.xml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2018-04-04T03:25:48.907763,2018-04-04T03:25:48.907763,SLWA Commonwealth Games photographs,SLWA commonwealth games metadata,1962-11-22,1962-12-1,"Contains: Library control number, collection number, Author (where available), Title, published date,description, notes, summary, subject headings (People, Corporate entities, meeting, topic and geographical headings), Series Entries, Captions for URLs and the URLS for the photographs.",csv,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c/resource/17319f39-b498-4e0a-a146-2ac3b1d23f61/download/slwa-commonwealth-games-photographs.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2018-04-04T03:22:30.406717,2018-04-04T03:22:30.406717,SLWA Commonwealth Games photographs,SLWA commonwealth games minimal metadata,1962-11-22,1962-12-1,"This file has been simplified in that it includes only: Library control number, collection number, Author (where in record), Title, Published date, Captions for URLs and the URLS.
Each URL is in a single row.",csv,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c,https://data.gov.au/dataset/86a619d9-2d8b-421c-ae56-7e1d9dc2376c/resource/332d0edb-c60f-4765-b793-a60fcb1d6b87/download/slwa-commonwealth-games-photographs-minimal-metadata.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-25T17:05:06.769426,2016-07-25T17:05:06.769426,State Library of Western Australia digital photographic collection,Image urls and captions,1818-01-01,1950-12-31,"This file has no bibliographic data, just the urls for the individual pictures and their captions and the bibliographic record number.
",xlsx,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb/resource/b3cb5ffc-b572-4b57-8914-2ffb6f4b3064/download/pictorial-collection-brn-caption-image-url.xlsx,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-22T17:52:48.969037,2016-07-22T17:52:48.969037,State Library of Western Australia digital photographic collection,SLWA Pictorial Collection,1818-01-01,1950-12-31,"Inside this zipped file, you will find two objects, the first is a folder with all the individual records(labeled by SLWA's unique bibliographic record number) described in Dublin Core and output as xml.
The other object is a single list of all the records described in Dublin Core and output as xml.
",zip,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb/resource/8c59a8f2-96b8-4bd6-82e8-58717f12cc53/download/slwapictorial.zip,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-22T18:00:28.168871,2016-07-22T18:00:28.168871,State Library of Western Australia digital photographic collection,SLWA Pictorial Collection,1818-01-01,1950-12-31,This CSV contains limited bibliographic data from the SLWA pictorial collection including title of image; subject; description of original resource and a link to the image on the SLWA website. ,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb/resource/b6f8ea6d-c8af-4c05-99cc-c46443dcc06e/download/slwapictorial.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-22T18:04:12.078348,2016-07-22T18:04:12.078348,State Library of Western Australia digital photographic collection,SLWA Pictorial Collection (Marcxml),1818-01-01,1950-12-31,"This MARCXML file contains limited bibliographic data from the SLWA Pictorial collection including title of image; subject; description of resource and a link to the image on the SLWA website. 
Tools used to create this dataset: 
MarcEdit MARCXML AACR2 - Anglo American Cataloguing Rules RDA - Resource Description and Access LCSH - Library of Congress Subject Headings 
About MARCXML: The Library of Congress' Network Development and MARC Standards Office is developing a framework for working with MARC data in a XML environment. This framework is intended to be flexible and extensible to allow users to work with MARC data in ways specific to their needs. The framework itself includes many components such as schemas, stylesheets, and software tools. 
",xml,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb/resource/06c27158-f7f6-4fdf-a4e3-5341c0d41bf5/download/slwapictorialmarc.xml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-22T18:06:20.219511,2016-07-22T18:06:20.219511,State Library of Western Australia digital photographic collection,SLWA Pictorial Collection (Modsxml),1818-01-01,1950-12-31,"This MODSXML file contains limited bibliographic data from this collection including title of image; subject; description of resource and a link to the image on the SLWA website. 
Tools used to create this dataset: 
MarcEdit MODSXML AACR2 - Anglo American Cataloguing Rules RDA - Resource Description and Access LCSH - Library of Congress Subject Headings 
About MODSXML: Metadata Object Description Schema (MODS) is a schema for a bibliographic element set that may be used for a variety of purposes, and particularly for library applications. The standard is maintained by the Network Development and MARC Standards Office of the Library of Congress with input from users. 
",xml,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb,https://data.gov.au/dataset/0ea86081-2a86-43ca-87d1-e678bb55a1eb/resource/6ebc1ccf-9d1b-4ef8-b0bc-2c19543a77e9/download/slwapictorialmods.xml,200
data.wa.gov.au,State Library of Western Australia,,2016-10-12T06:53:04.677005,2016-10-12T06:53:04.677005,WA Public Libraries,Public library addresses in GeoJSON format,,,,geojson,Creative Commons Attribution,https://data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234,https://catalogue.data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234/resource/65cffc73-4a14-4c7a-96c1-8d7145e09155/download/walibraryaddresses.geojson,200
data.wa.gov.au,State Library of Western Australia,,2016-10-12T06:53:48.899195,2016-10-12T06:53:48.899195,WA Public Libraries,WA Public Library Addresses in KML format,,,,kml,Creative Commons Attribution,https://data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234,https://catalogue.data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234/resource/1823296c-16b5-4c16-8c4b-9a910fbb6432/download/walibraryaddresses.kml,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T01:13:35.150038,2016-07-25T01:13:35.150038,WA Public Libraries,WA_Public_Libraries_2016,,,"Simple CSV file with library name, addresses, phone, map references and elevation.",csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234,https://catalogue.data.wa.gov.au/dataset/f451a2a7-00a1-44fa-8c6f-f7f98651c234/resource/06992def-ffed-4a9c-977d-90fd41a363f7/download/libraries20160206.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T07:35:57.521334,2016-07-28T07:35:57.521334,WABI Subset: Eastern Goldfields,Eastern Goldfields,,,CSV file with headings Card number; card text and URL.,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/ce97329a-e406-4785-9e86-898e8e6ac1ef,https://catalogue.data.wa.gov.au/dataset/ce97329a-e406-4785-9e86-898e8e6ac1ef/resource/a45ffdb7-e668-472c-825f-3589d3d4a6d1/download/eastern-goldfields-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-29T10:59:43.342804,2016-07-29T10:59:43.342804,WABI Subset: Police,Police,1788-01-01,1914-12-31,This CSV file has 3 columns with the headings: card number; card text and url.,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/88af4469-26ee-4b90-8ad7-0d170e6fcf24,https://data.gov.au/dataset/88af4469-26ee-4b90-8ad7-0d170e6fcf24/resource/2df377c8-f081-45f0-8d26-903bdb3bfd59/download/police-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-29T10:55:52.444611,2016-07-29T10:55:52.444611,WABI subset: Eastern Goldfields,Eastern Goldfields ,1788-01-01,1914-12-31,"The  csv file contains data describing card number, card text and url link to image of the original handwritten card.",csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/f4cb0a74-2503-408a-b427-bac1efbe1f4a,https://data.gov.au/dataset/f4cb0a74-2503-408a-b427-bac1efbe1f4a/resource/2877dc04-b54b-4dfb-a5df-f2718ef44631/download/eastern-goldfields-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T07:51:50.036671,2016-07-28T07:51:50.036671,WABI subset: Police,WABI police subset,,,This CSV file has 3 columns with the headings: card number; card text and url.,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/dd4ee469-0a8b-4da1-bdc3-962f9f515f5c,https://catalogue.data.wa.gov.au/dataset/dd4ee469-0a8b-4da1-bdc3-962f9f515f5c/resource/bdf8c00f-a77b-4f17-a0f4-106cac836010/download/police-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-29T11:03:38.048218,2016-07-29T11:03:38.048218,WABI subset: York,York Census 1859,1788-01-01,1914-12-31,"This csv has three columns with the headings card number, card text and url.",csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/31711fd3-1fd4-49bd-a791-fb9ce4e0fe5f,https://data.gov.au/dataset/31711fd3-1fd4-49bd-a791-fb9ce4e0fe5f/resource/0a0cdc1f-57c8-49cf-a622-e32c57ea4dab/download/york-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T07:58:03.144712,2016-07-28T07:58:03.144712,WABI subset: York,York and districts subset,,,"This csv has three columns with the headings card number, card text and url.",csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/ff75fbbd-7b4d-4c1c-a946-2c5fe3073b8c,https://catalogue.data.wa.gov.au/dataset/ff75fbbd-7b4d-4c1c-a946-2c5fe3073b8c/resource/908c0417-e1a4-4cb7-84ae-ad06466508bd/download/york-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T04:33:36.743768,2016-07-25T04:33:36.743768,WWI Centenary Project,SLWA Centenary WWI,,,This CSV contains limited bibliographic data from this collection including title of image; subject; description of original resource and a link to the image on the SLWA website. ,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4,https://catalogue.data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4/resource/e9c4901b-1736-426f-8a1b-0cad6b6a6d47/download/slwacentenarywwi2016.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T04:34:42.292685,2016-07-25T04:34:42.292685,WWI Centenary Project,SLWA Centenary WWI (Marcxml),,,"This MARCXML file contains limited bibliographic data from this collection including title of image; subject; description of resource and a link to the image on the SLWA website.

Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MARCXML](http://www.loc.gov/standards/marcxml/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MARCXML: The Library of Congress' Network Development and MARC Standards Office is developing a framework for working with MARC data in a XML environment. This framework is intended to be flexible and extensible to allow users to work with MARC data in ways specific to their needs. The framework itself includes many components such as schemas, stylesheets, and software tools.",xml,Creative Commons Attribution,https://data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4,https://catalogue.data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4/resource/b7afc9dc-6b92-4926-afbf-88165e6ebdee/download/slwa-centenarywwi2016marc.xml,200
data.wa.gov.au,State Library of Western Australia,,2016-07-25T04:35:30.012607,2016-07-25T04:35:30.012607,WWI Centenary Project,SLWA Centenary WWI (Modsxml),,,"This MODSXML file contains limited bibliographic data from this collection including title of image; subject; description of resource and a link to the image on the SLWA website.  

Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MODSXML](http://www.loc.gov/standards/mods/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MODSXML: 
Metadata Object Description Schema (MODS) is a schema for a bibliographic element set that may be used for a variety of purposes, and particularly for library applications. The standard is maintained by the Network Development and MARC Standards Office of the Library of Congress with input from users.
",xml,Creative Commons Attribution,https://data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4,https://catalogue.data.wa.gov.au/dataset/8ab80491-45b9-46b7-89ef-e2f29e9b68e4/resource/52ea632d-b571-483a-9e3c-90e12614d8dc/download/slwa-centenarywwi2016mods.xml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-25T13:20:05.689185,2016-07-25T13:20:05.689185,WWI Centenary Project,SLWA_centenary_WWI_2016,1914,1918,"This CSV contains limited bibliographic data from this collection including title of image; subject; description of original resource and a link to the image on the SLWA website.
",csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe/resource/cf6f322a-df05-4ee9-a2ed-a6ed9f7550ff/download/slwacentenarywwi2016.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-25T13:32:15.691338,2016-07-25T13:32:15.691338,WWI Centenary Project,WWI Centenary Project 2016,1914,1918,"This MARCXML file contains limited bibliographic data from this collection including title of image; subject; description of resource and a link to the image on the SLWA website.

Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MARCXML](http://www.loc.gov/standards/marcxml/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MARCXML: The Library of Congress' Network Development and MARC Standards Office is developing a framework for working with MARC data in a XML environment. This framework is intended to be flexible and extensible to allow users to work with MARC data in ways specific to their needs. The framework itself includes many components such as schemas, stylesheets, and software tools.",xml,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe/resource/fc3ab0be-fb61-45f5-82a6-55fa1e81670c/download/slwa-centenarywwi2016marc.xml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-25T13:28:42.087951,2016-07-25T13:28:42.087951,WWI Centenary Project,WWI Centenary Project 2016 (Modsxml),1914,1918,"This MODSXML file contains limited bibliographic data from this collection including title of image; subject; description of resource and a link to the image on the SLWA website.  

Tools used to create this dataset: 
<ul>
<li>[MarcEdit](http://marcedit.reeset.net/about-marcedit)</li>
<li>[MODSXML](http://www.loc.gov/standards/mods/)</li>
<li>[AACR2 - Anglo American Cataloguing Rules](http://www.aacr2.org/)</li>
<li>[RDA  - Resource Description and Access](www.rdatoolkit.org/about)</li>
<li>[LCSH - Library of Congress Subject Headings](http://www.loc.gov/aba/cataloging/subject/)</li>
</ul>

About MODSXML: 
Metadata Object Description Schema (MODS) is a schema for a bibliographic element set that may be used for a variety of purposes, and particularly for library applications. The standard is maintained by the Network Development and MARC Standards Office of the Library of Congress with input from users.
",xml,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe,https://data.gov.au/dataset/8a417a19-6c0b-48f5-be0b-754f4dfa5fbe/resource/f1d1f7f7-9d8f-4bc4-905a-d9f123cf8905/download/slwa-centenarywwi2016mods.xml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2015-06-03T08:03:47.226114,2015-06-03T08:03:47.226114,Western Australia Public Library Network,Public Libraries in Western Australia 2014,Not specified,,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd/resource/cf302af1-35a1-4960-b012-d11d836a999a/download/libraries20150603.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-10-12T17:56:27.372090,2016-10-12T17:56:27.372090,Western Australia Public Library Network,WA Library Addresses in GeoJSON,Not specified,,,geojson,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd/resource/8d9a0feb-3107-4147-abe8-2499d47dc2a4/download/walibraryaddresses.geojson,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-10-12T17:57:24.737374,2016-10-12T17:57:24.737374,Western Australia Public Library Network,WA Public Library addresses in KML format,Not specified,,,kml,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd/resource/d280faaa-3c1f-4d8f-ae76-56709868656a/download/walibraryaddresses.kml,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-25T11:19:55.650865,2016-07-25T11:19:55.650865,Western Australia Public Library Network,WA_public_libraries_2016,Not specified,,"New this year: Contains map references (lat and long) and elevation as well as Name, Street and Postal address and phone numbers for WA public libraries.",csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd/resource/7368683f-c5c6-41f7-9175-5577aea029c2/download/libraries20160206.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2017-11-15T17:09:56.418525,2017-11-15T17:09:56.418525,Western Australia Public Library Network,Western Australia Public Library Network - Preview this Dataset (WMS),Not specified,,View the data in this dataset online via an online map,wms,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/geoserver/western-australia-public-library-network/wms?request=GetCapabilities,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2017-11-15T17:09:59.621684,2017-11-15T17:09:59.621684,Western Australia Public Library Network,Western Australia Public Library Network Web Feature Service API Link,Not specified,,WFS API Link for use in Desktop GIS tools,wfs,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,https://data.gov.au/geoserver/western-australia-public-library-network/wfs,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2013-05-12T11:50:23.070075,2013-05-12T11:50:23.070075,Western Australia Public Library Network,libraries-2011-03-04.csv,Not specified,,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/9a29e9bd-2051-4bba-b3f3-7c98ee458cbd,http://data.gov.au/storage/f/2013-05-12T214946/tmp5CX4qRlibraries-2011-03-04.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:10:50.149739,2016-07-28T13:10:50.149739,Western Australian Biographical Index (WABI),Index entries beginning with A,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/7ac1b909-37d5-4833-9e2f-a75a51d4beb8/download/a-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:03:00.211332,2016-07-28T06:03:00.211332,Western Australian Biographical Index (WABI),Index entries beginning with A,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/2ef7484c-0268-420f-abab-bbfc33036bf1/download/a-final.csv,200
data.gov.au,State Library of Western Australia,State Library of Western Australia,2016-07-28T13:11:24.580311,2016-07-28T13:11:24.580311,Western Australian Biographical Index (WABI),Index entries beginning with B,1888-01-01,1914-12-31,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd,https://data.gov.au/dataset/1ff394c7-3e70-45d9-b310-2c6c429623dd/resource/42618c57-55d1-4443-8eab-55638af4b60c/download/b-final.csv,200
data.wa.gov.au,State Library of Western Australia,,2016-07-28T06:03:18.730159,2016-07-28T06:03:18.730159,Western Australian Biographical Index (WABI),Index entries beginning with B,,,,csv,Creative Commons Attribution,https://data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47,https://catalogue.data.wa.gov.au/dataset/6c026ce8-8a18-4920-a7e2-f1719e0d8c47/resource/b26eb893-19c8-4d78-ba0c-dcf3ab1f386d/download/b-final.csv,200
